,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
135,CHEMBL1703493,CC(=O)Nc1nc2ccccc2n1S(=O)(=O)c1ccc(Cl)cc1,inactive,349.799,2.8851000000000004,1.0,5.0,4.698970004336019
136,CHEMBL1556990,CC1(C)Cc2c(sc(NC(=O)c3ccco3)c2C(=O)O)CO1,inactive,321.3540000000001,3.142900000000001,2.0,5.0,4.698970004336019
137,CHEMBL1581027,CCOC(=O)c1c(NC(=O)CN2CCOCC2)sc2c1CC(C)(C)OC2,inactive,382.48200000000014,2.0468,1.0,7.0,4.698970004336019
138,CHEMBL1703491,Cc1cc(C(=O)NC2CCCc3c2cnn3-c2ccccc2F)n(C)n1,inactive,353.401,2.8607200000000006,1.0,5.0,4.698970004336019
139,CHEMBL1526705,O=C(CCc1ccccc1)Nc1sc2c(c1C(=O)O)CCCC2,inactive,329.42100000000016,3.8964000000000025,2.0,3.0,4.698970004336019
140,CHEMBL1354394,O=C(Nc1nc2c(F)cc(F)cc2s1)c1ccc([N+](=O)[O-])o1,inactive,325.25200000000007,3.328000000000001,1.0,6.0,4.806875401645538
141,CHEMBL1410618,CCC(=O)Nc1nc2ccccc2n1Cc1ccc(Cl)cc1,inactive,313.788,4.086500000000003,1.0,3.0,4.801342913045577
142,CHEMBL1732890,N#Cc1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CCN4C(=O)C3CC3)CC2)cc1,inactive,436.5370000000003,2.3682800000000004,0.0,5.0,4.698970004336019
143,CHEMBL1732865,CN(C)c1ccc(C(=O)Nc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,inactive,404.90100000000007,5.056300000000005,1.0,4.0,4.698970004336019
144,CHEMBL1411903,Cc1ccc(S(=O)(=O)n2c(C)nc3ccccc32)cc1,inactive,286.35600000000005,2.8901400000000015,0.0,4.0,4.698970004336019
145,CHEMBL1314048,Nc1nc2ccccc2n1Cc1ccc(Cl)cc1,inactive,257.72399999999993,3.3202000000000016,1.0,3.0,4.928117992693875
146,CHEMBL1723575,O=C(Nc1nc2ccccc2n1Cc1ccc(Cl)cc1)c1cccs1,inactive,367.86100000000005,5.051800000000003,1.0,4.0,4.698970004336019
147,CHEMBL1446570,CS(=O)(=O)c1ccc2nc(NC(=O)c3cccc(NS(=O)(=O)c4ccc(F)c(F)c4)c3)sc2c1,inactive,523.5640000000002,4.031100000000003,2.0,7.0,4.735182176990463
148,CHEMBL1733271,O=C(NC1CCCc2c1cnn2-c1ccccc1F)c1cc(-c2ccccc2)n[nH]1,inactive,401.44500000000016,4.2089000000000025,2.0,4.0,4.698970004336019
149,CHEMBL1445206,COc1ccc(C(=O)NC(=S)N(C)C2CCCCC2)cc1Br,inactive,385.32700000000006,3.736900000000003,1.0,3.0,4.698970004336019
150,CHEMBL1333987,Oc1ccc(N=Nc2ccccc2C(F)(F)F)c2cccnc12,inactive,317.27000000000004,5.374600000000003,1.0,4.0,4.698970004336019
151,CHEMBL1305007,CC1(C)Cc2c(sc(NC(=O)C(=O)N3CCCCC3)c2C(=O)O)CO1,inactive,366.4390000000002,2.2485999999999997,2.0,5.0,4.698970004336019
152,CHEMBL1445071,COc1cc(/C=C2/C(=O)NN(c3cccc(Cl)c3)C2=O)cc(Br)c1O,inactive,423.6500000000001,3.2781000000000016,2.0,4.0,4.698970004336019
153,CHEMBL1427550,CSC(S)=NN=Cc1ccc(Br)cc1,inactive,289.22300000000007,3.431800000000001,1.0,3.0,4.698970004336019
154,CHEMBL1393375,C=CCN(c1ccccc1OC)S(=O)(=O)c1ccc(Cl)c(C(=O)Nc2ccc(N3CCOCC3)cc2)c1,inactive,542.0570000000004,4.818800000000004,1.0,6.0,4.982966660701219
155,CHEMBL1734357,O=C(Nc1nc2ccccc2n1Cc1ccc(Cl)cc1)C1CCCCC1,inactive,367.8800000000002,5.256800000000004,1.0,3.0,4.698970004336019
156,CHEMBL1387990,Cc1c(C(=O)OCC(=O)c2c(N)n(CC(C)C)c(=O)n(C)c2=O)oc2ccccc12,inactive,413.4300000000001,1.8795199999999992,1.0,9.0,4.826813731587726
157,CHEMBL1407805,Nc1nc2ccccc2n1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,inactive,318.314,1.7637,1.0,7.0,4.698970004336019
158,CHEMBL1424982,CCOC(=O)c1c(NC(=O)c2cccs2)sc2c1CC(C)(C)OC2,inactive,365.4760000000002,4.089900000000004,1.0,6.0,4.698970004336019
159,CHEMBL1526705,O=C(CCc1ccccc1)Nc1sc2c(c1C(=O)O)CCCC2,inactive,329.42100000000016,3.8964000000000025,2.0,3.0,4.698970004336019
160,CHEMBL1521474,Nc1nc2ccccc2n1S(=O)(=O)c1ccc(Cl)cc1,inactive,307.76199999999994,2.5089000000000006,1.0,5.0,4.705533773838407
161,CHEMBL1714566,O=C(NC1CCCc2c1cnn2-c1ccccc1F)c1ccnn1-c1ccccc1,inactive,401.44500000000016,4.004500000000003,1.0,5.0,4.698970004336019
162,CHEMBL1333554,CC(=O)Nc1nc2ccccc2n1Cc1ccc(Cl)cc1,inactive,299.76099999999997,3.6964000000000024,1.0,3.0,4.698970004336019
163,CHEMBL1525546,Fc1ccc(NC(S)=Nc2nccs2)cc1,inactive,253.32700000000006,3.3116000000000003,2.0,3.0,4.698970004336019
164,CHEMBL1704929,Cc1ccccc1C(=O)Nc1nc2ccccc2n1Cc1ccc(Cl)cc1,inactive,375.85900000000015,5.298720000000004,1.0,3.0,4.698970004336019
165,CHEMBL1724688,O=C(Nc1nc2ccccc2n1Cc1ccccc1Cl)c1ccco1,inactive,351.79300000000006,4.583300000000003,1.0,4.0,4.698970004336019
166,CHEMBL1481570,CCC(=O)Nc1nc2ccccc2n1Cc1ccccc1,inactive,279.343,3.4331000000000023,1.0,3.0,4.698970004336019
167,CHEMBL1441295,N#C/C(=C(/O)COC(=O)CSc1ccc2ccccc2c1)c1nc2ccccc2[nH]1,inactive,415.4740000000001,4.844280000000003,2.0,6.0,4.698970004336019
168,CHEMBL1405076,O=C(O)c1c(-n2cccc2)sc2c1CCCC2,inactive,247.31899999999993,3.115800000000002,1.0,3.0,4.698970004336019
169,CHEMBL1482357,O=C(NC(=S)N1CCN(c2ccc(F)cc2)CC1)c1cccs1,inactive,349.4560000000001,2.724100000000001,1.0,4.0,4.698970004336019
170,CHEMBL1541475,N#C/C(=C(/O)COC(=O)CSc1ccc(Cl)cc1)c1nc2ccccc2[nH]1,inactive,399.85900000000004,4.344480000000003,2.0,6.0,4.698970004336019
171,CHEMBL1716085,COC(=O)c1c(NC(=O)C(=O)N2CCCCC2)sc2c1CC(C)(C)OC2,inactive,380.4660000000002,2.3369999999999997,1.0,6.0,4.698970004336019
172,CHEMBL1382232,Cc1cc(SCC(=O)OC/C(O)=C(\C#N)c2nc3ccccc3[nH]2)c(C)cc1Br,inactive,472.3640000000001,5.070420000000003,2.0,6.0,4.698970004336019
173,CHEMBL1325644,Cc1cc(NC(=O)c2ccc(C)s2)n(-c2nc3ccccc3[nH]2)n1,inactive,337.408,3.679240000000002,2.0,5.0,4.698970004336019
174,CHEMBL1735630,O=C(Cc1ccccc1)Nc1nc2ccccc2n1Cc1ccc(Cl)cc1,inactive,375.85900000000004,4.919200000000004,1.0,3.0,4.698970004336019
175,CHEMBL1706542,CCC(=O)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc(C#N)cc4)CC3)ccc21,inactive,424.5260000000002,2.3682800000000004,0.0,5.0,4.698970004336019
176,CHEMBL1370066,Cc1ccc(Cn2c(NC(=O)c3ccco3)nc3ccccc32)cc1,inactive,331.37500000000006,4.2383200000000025,1.0,4.0,4.698970004336019
177,CHEMBL1730320,O=C(C1CC1)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc(Cl)cc4)CC3)ccc21,inactive,445.97200000000015,3.150000000000002,0.0,4.0,4.698970004336019
178,CHEMBL1387232,CC(=O)Nc1nc2ccccc2n1Cc1ccccc1Cl,inactive,299.76099999999997,3.6964000000000024,1.0,3.0,4.698970004336019
179,CHEMBL1716673,CCC(=O)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc(C(C)=O)cc4)CC3)ccc21,inactive,441.5530000000002,2.699200000000001,0.0,5.0,4.698970004336019
180,CHEMBL1302600,CC(/C=C/c1ccccc1)=NNC(=O)c1cccc(Br)c1,inactive,343.22400000000005,4.268200000000003,1.0,2.0,4.698970004336019
181,CHEMBL1500624,Cc1ccc(C(=O)Nc2sc3c(c2C(=O)O)CCCC3)o1,inactive,305.35500000000013,3.4788200000000016,2.0,4.0,4.698970004336019
182,CHEMBL1434502,Cc1ccc2c(c1)CCCN2S(=O)(=O)c1cccc(C(=O)Nc2ccccc2C(=O)O)c1,inactive,450.5160000000002,4.0870200000000025,2.0,4.0,4.899629454882437
183,CHEMBL1726092,CCCCNCC(=O)Nc1sc2c(c1C(=O)O)CCCC2,inactive,310.41900000000015,2.6533000000000015,3.0,4.0,4.698970004336019
184,CHEMBL1706944,O=C(Nc1ccc(Cl)c(Cl)c1)c1ccc(CN2CCc3ccccc3C2)cc1,inactive,411.33200000000016,5.804000000000006,1.0,2.0,4.698970004336019
185,CHEMBL1716972,CC(=O)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)ccc21,inactive,430.48600000000016,2.0147,0.0,6.0,4.698970004336019
186,CHEMBL1412853,Cc1ccc(S(=O)(=O)n2c(N)nc3ccccc32)cc1,inactive,287.34400000000005,2.16392,1.0,5.0,4.698970004336019
187,CHEMBL1717510,O=C(Nc1nc2ccccc2n1Cc1ccc(Cl)cc1)c1ccc(Cl)cc1,inactive,396.27700000000004,5.6437000000000035,1.0,3.0,4.698970004336019
188,CHEMBL1736760,N#Cc1ccc(C(=O)Nc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,inactive,386.8420000000001,4.8619800000000035,1.0,4.0,4.698970004336019
189,CHEMBL1299367,CCCCn1c(SCC(=O)c2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,inactive,372.45000000000016,2.1983999999999995,1.0,7.0,4.698970004336019
190,CHEMBL1567543,CC(C)n1c(SCCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,inactive,358.46700000000016,2.7291000000000007,1.0,6.0,4.7544873321858505
191,CHEMBL1448844,C/C=C/Cn1c(SCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,inactive,342.4240000000001,2.2916999999999996,1.0,6.0,4.698970004336019
192,CHEMBL1345225,C/C=C/Cn1c(SCc2ccc(Cl)cc2)nc2c1c(=O)[nH]c(=O)n2C,inactive,376.8690000000002,2.945100000000002,1.0,6.0,4.863279432843593
193,CHEMBL1491481,CCCn1c(SCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,inactive,344.4400000000001,2.1681,1.0,6.0,4.698970004336019
194,CHEMBL1412853,Cc1ccc(S(=O)(=O)n2c(N)nc3ccccc32)cc1,inactive,287.34400000000005,2.16392,1.0,5.0,4.698970004336019
195,CHEMBL1305184,CC(C)Sc1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1ccccc1,inactive,330.413,1.9721,1.0,6.0,4.7423214251308154
196,CHEMBL1595049,CCCCCn1c(SCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,inactive,372.49400000000014,2.9483000000000006,1.0,6.0,4.698970004336019
197,CHEMBL1468879,C=CCn1c(SCCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,inactive,356.45100000000014,2.3342,1.0,6.0,4.8297382846050425
198,CHEMBL1386167,COCCn1c(SCCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,inactive,374.4660000000001,1.7945999999999998,1.0,7.0,4.698970004336019
199,CHEMBL1346587,COc1ccc(-c2cc(N)n(S(=O)(=O)c3c(F)c(F)c(F)c(F)c3F)n2)cc1OC,inactive,449.3570000000001,3.0820000000000007,1.0,7.0,4.785156151952302
200,CHEMBL1698072,Nc1cc(NC(=O)c2ccc3ccccc3c2O)ccc1Cl,inactive,312.7560000000001,4.033300000000001,3.0,3.0,4.698970004336019
201,CHEMBL1299367,CCCCn1c(SCC(=O)c2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,inactive,372.45000000000016,2.1983999999999995,1.0,7.0,4.698970004336019
202,CHEMBL1345225,C/C=C/Cn1c(SCc2ccc(Cl)cc2)nc2c1c(=O)[nH]c(=O)n2C,inactive,376.8690000000002,2.945100000000002,1.0,6.0,4.698970004336019
203,CHEMBL1515929,COc1ccc(-c2cc(N)n(S(=O)(=O)c3ccc(F)cc3)n2)cc1OC,inactive,377.39700000000005,2.5256000000000007,1.0,7.0,4.698970004336019
204,CHEMBL1719080,CN(C(=O)c1ccccc1)C(c1ccccc1)c1c[nH]c2ccccc12,inactive,340.42600000000004,5.029500000000004,1.0,1.0,4.906578314837765
205,CHEMBL1468879,C=CCn1c(SCCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,inactive,356.45100000000014,2.3342,1.0,6.0,4.698970004336019
206,CHEMBL1699939,Nc1cc(-c2ccccc2)nn1S(=O)(=O)c1ccc(F)c(Cl)c1,inactive,351.7900000000001,3.161800000000002,1.0,5.0,4.698970004336019
207,CHEMBL1314651,COc1ccc(-c2cc(N)n(S(=O)(=O)c3ccc(Cl)cc3)n2)cc1OC,inactive,393.85200000000003,3.039900000000001,1.0,7.0,4.698970004336019
208,CHEMBL1700576,N#Cc1ccccc1S(=O)(=O)n1c(N)nc2ccccc21,inactive,298.327,1.72718,1.0,6.0,4.698970004336019
209,CHEMBL1327036,Nc1cc(-c2ccccc2)nn1S(=O)(=O)c1c(F)c(F)c(F)c(F)c1F,inactive,389.30500000000006,3.064800000000001,1.0,5.0,4.698970004336019
210,CHEMBL1700774,COc1ccc(-c2cc(N)n(S(=O)(=O)c3ccc(F)c(C)c3)n2)cc1,inactive,361.398,2.825420000000001,1.0,6.0,4.698970004336019
211,CHEMBL1567543,CC(C)n1c(SCCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,inactive,358.46700000000016,2.7291000000000007,1.0,6.0,4.698970004336019
212,CHEMBL1595049,CCCCCn1c(SCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,inactive,372.49400000000014,2.9483000000000006,1.0,6.0,4.698970004336019
213,CHEMBL1711631,Nc1nc2ccccc2n1S(=O)(=O)c1ccc(Cl)c(Cl)c1,inactive,342.207,3.162300000000001,1.0,5.0,4.698970004336019
214,CHEMBL1731457,Nc1nc2ccccc2n1S(=O)(=O)c1cccc2ccccc12,inactive,323.377,3.008700000000002,1.0,5.0,4.698970004336019
215,CHEMBL1397246,COc1ccc(-c2cc(N)n(S(=O)(=O)c3ccc(C(C)(C)C)cc3)n2)cc1OC,inactive,415.51500000000016,3.684000000000003,1.0,7.0,4.698970004336019
216,CHEMBL1711872,Cc1ccccc1S(=O)(=O)n1c(N)nc2ccccc21,inactive,287.344,2.16392,1.0,5.0,4.698970004336019
217,CHEMBL1702238,N#Cc1ccc(S(=O)(=O)n2c(N)nc3ccccc32)cc1,inactive,298.327,1.72718,1.0,6.0,4.698970004336019
218,CHEMBL1702956,Nc1nc2ccccc2n1S(=O)(=O)c1ccc(C(F)(F)F)cc1,inactive,341.31399999999996,2.8743000000000016,1.0,5.0,4.698970004336019
219,CHEMBL1732655,CCCCn1c(SCCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,inactive,372.49400000000014,2.9483000000000006,1.0,6.0,4.924453038607469
220,CHEMBL1733730,Nc1nc2ccccc2n1S(=O)(=O)c1ccc(OC(F)(F)F)cc1,inactive,357.313,2.754100000000001,1.0,6.0,4.698970004336019
221,CHEMBL1448844,C/C=C/Cn1c(SCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,inactive,342.4240000000001,2.2916999999999996,1.0,6.0,4.698970004336019
222,CHEMBL1386167,COCCn1c(SCCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,inactive,374.4660000000001,1.7945999999999998,1.0,7.0,4.698970004336019
223,CHEMBL1705192,CC(C)c1ccc(S(=O)(=O)n2c(N)nc3ccccc32)cc1,inactive,315.398,2.978900000000001,1.0,5.0,4.698970004336019
224,CHEMBL1725059,Nc1nc2ccccc2n1S(=O)(=O)c1ccc(F)cc1,inactive,291.30699999999996,1.9946000000000002,1.0,5.0,4.698970004336019
225,CHEMBL1725440,CC(C)C(=O)N(C)C(c1ccccc1)c1c[nH]c2ccccc12,inactive,306.40900000000005,4.371700000000003,1.0,1.0,4.698970004336019
226,CHEMBL1394462,COc1ccc(-c2cc(N)n(S(=O)(=O)c3ccccc3)n2)cc1OC,inactive,359.40700000000004,2.3865000000000007,1.0,7.0,4.79317412396815
227,CHEMBL1354593,Nc1cc(-c2ccc(Cl)cc2)nn1S(=O)(=O)c1c(F)c(F)c(F)c(F)c1F,inactive,423.7500000000001,3.7182000000000004,1.0,5.0,4.698970004336019
228,CHEMBL1519375,C/C=C/Cn1c(SCCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,inactive,370.4780000000002,2.7243000000000004,1.0,6.0,4.97469413473523
229,CHEMBL1491481,CCCn1c(SCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,inactive,344.4400000000001,2.1681,1.0,6.0,4.698970004336019
230,CHEMBL1726554,COc1ccc(-c2cc(N)n(S(=O)(=O)c3cccc([N+](=O)[O-])c3)n2)cc1OC,inactive,404.4040000000001,2.2946999999999997,1.0,9.0,4.698970004336019
231,CHEMBL1305184,CC(C)Sc1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1ccccc1,inactive,330.413,1.9721,1.0,6.0,4.698970004336019
232,CHEMBL1363341,Cc1ccc(S(=O)(=O)n2c(N)nc3cc(C)c(C)cc32)cc1,inactive,315.398,2.780760000000001,1.0,5.0,4.698970004336019
233,CHEMBL1412853,Cc1ccc(S(=O)(=O)n2c(N)nc3ccccc32)cc1,inactive,287.34400000000005,2.16392,1.0,5.0,4.698970004336019
234,CHEMBL1712058,CC1Cc2cc(S(=O)(=O)N3CCN(c4ccccc4)CC3)ccc2N1C(=O)C1CC1,inactive,425.55400000000026,2.8851000000000013,0.0,4.0,4.7594507517174005
235,CHEMBL1699379,CCC(=O)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc(Cl)cc4)CC3)ccc21,inactive,433.9610000000002,3.150000000000002,0.0,4.0,4.698970004336019
236,CHEMBL1725712,Cc1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CC(C)N4C(=O)C3CC3)CC2)cc1,inactive,439.5810000000003,3.193520000000002,0.0,4.0,4.698970004336019
237,CHEMBL1706542,CCC(=O)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc(C#N)cc4)CC3)ccc21,inactive,424.5260000000002,2.3682800000000004,0.0,5.0,4.698970004336019
238,CHEMBL1732890,N#Cc1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CCN4C(=O)C3CC3)CC2)cc1,inactive,436.5370000000003,2.3682800000000004,0.0,5.0,4.698970004336019
239,CHEMBL1730320,O=C(C1CC1)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc(Cl)cc4)CC3)ccc21,inactive,445.97200000000015,3.150000000000002,0.0,4.0,4.698970004336019
240,CHEMBL1731582,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CCN4C(=O)C3CC3)CC2)cc1,inactive,453.56400000000036,2.699200000000001,0.0,5.0,4.698970004336019
241,CHEMBL1716673,CCC(=O)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc(C(C)=O)cc4)CC3)ccc21,inactive,441.5530000000002,2.699200000000001,0.0,5.0,4.698970004336019
242,CHEMBL1700026,CCC(=O)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)ccc21,inactive,444.5130000000002,2.4048000000000007,0.0,6.0,4.698970004336019
243,CHEMBL1719980,CC(=O)c1ccc(N2CCN(S(=O)(=O)c3ccc4c(c3)CCN4C(C)=O)CC2)cc1,inactive,427.5260000000003,2.309100000000001,0.0,5.0,4.698970004336019
244,CHEMBL1716972,CC(=O)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc([N+](=O)[O-])cc4)CC3)ccc21,inactive,430.48600000000016,2.0147,0.0,6.0,4.698970004336019
245,CHEMBL1718692,CC(=O)N1CCc2cc(S(=O)(=O)N3CCN(c4ccc(Cl)cc4)CC3)ccc21,inactive,419.93400000000014,2.759900000000002,0.0,4.0,4.698970004336019
246,CHEMBL1342760,Cc1ccc(NC(=O)c2ccc(CN3CCc4ccccc4C3)cc2)cc1,inactive,356.46900000000005,4.805620000000004,1.0,2.0,4.698970004336019
247,CHEMBL1721360,O=C(Nc1ccc(F)cc1)c1ccc(CN2CCCCC2)cc1,inactive,312.3880000000001,4.063900000000003,1.0,2.0,4.698970004336019
248,CHEMBL1726725,CCOc1ccc(NC(=O)c2ccc(CN3CCCCC3)cc2)cc1,inactive,338.4510000000001,4.323500000000004,1.0,3.0,4.698970004336019
249,CHEMBL1700826,CCOc1ccc(NC(=O)c2ccc(CN3CCc4ccccc43)cc2)cc1,inactive,372.468,4.900300000000004,1.0,3.0,4.698970004336019
250,CHEMBL1723582,O=C(Nc1ccc(F)cc1)c1ccc(CN2CCc3ccccc32)cc1,inactive,346.40500000000003,4.640700000000003,1.0,2.0,4.698970004336019
251,CHEMBL1708215,COc1ccc(NC(=O)c2ccc(CN3CCCCC3)cc2)cc1,inactive,324.42400000000004,3.9334000000000033,1.0,3.0,4.698970004336019
252,CHEMBL1715638,COc1ccc(NC(=O)c2ccc(CN3CCc4ccccc43)cc2)cc1,inactive,358.44100000000003,4.510200000000004,1.0,3.0,4.698970004336019
253,CHEMBL1727158,CSc1ccc(NC(=O)c2ccc(CN3CCCCC3)cc2)cc1,inactive,340.4920000000001,4.646700000000004,1.0,3.0,4.698970004336019
254,CHEMBL1729949,CSc1ccc(NC(=O)c2ccc(CN3CCc4ccccc43)cc2)cc1,inactive,374.509,5.223500000000004,1.0,3.0,4.698970004336019
255,CHEMBL1706382,CN(C)c1ccc(NC(=O)c2ccc(CN3CCCCC3)cc2)cc1,inactive,337.46700000000004,3.9908000000000037,1.0,3.0,4.698970004336019
256,CHEMBL1731586,CN(C)c1ccc(NC(=O)c2ccc(CN3CCc4ccccc43)cc2)cc1,inactive,371.484,4.567600000000004,1.0,3.0,4.698970004336019
257,CHEMBL1728652,CCOC(=O)c1ccc(NC(=O)c2ccc(CCN3CCc4ccccc4C3)cc2)cc1,inactive,428.53200000000015,4.716400000000004,1.0,4.0,4.698970004336019
258,CHEMBL1720861,CCOc1ccc(NC(=O)c2ccc(CCN3CCc4ccccc4C3)cc2)cc1,inactive,400.5220000000001,4.938400000000004,1.0,3.0,4.698970004336019
259,CHEMBL1736791,O=C(Nc1ccc(S(=O)(=O)O)cc1)c1ccc(CN2CCc3ccccc3C2)cc1,inactive,422.50600000000026,3.7439000000000027,2.0,4.0,4.698970004336019
260,CHEMBL1728008,CCOc1ccc(C(=O)Nc2ccc(CN3CCc4ccccc4C3)cc2)cc1,inactive,386.49500000000006,4.895900000000005,1.0,3.0,4.698970004336019
261,CHEMBL1710228,O=C(Nc1ccc(Cl)cc1)c1ccc(CCN2CCc3ccccc3C2)cc1,inactive,390.91400000000016,5.193100000000004,1.0,2.0,4.698970004336019
262,CHEMBL1719579,O=C(Nc1ccc(CN2CCc3ccccc3C2)cc1)c1ccc(Cl)cc1,inactive,376.88700000000006,5.150600000000004,1.0,2.0,4.698970004336019
263,CHEMBL1521474,Nc1nc2ccccc2n1S(=O)(=O)c1ccc(Cl)cc1,inactive,307.76199999999994,2.5089000000000006,1.0,5.0,4.701146923590294
264,CHEMBL1412853,Cc1ccc(S(=O)(=O)n2c(N)nc3ccccc32)cc1,inactive,287.34400000000005,2.16392,1.0,5.0,4.698970004336019
265,CHEMBL1316316,COc1ccc(S(=O)(=O)n2c(N)nc3ccccc32)cc1,inactive,303.343,1.8640999999999999,1.0,6.0,4.698970004336019
266,CHEMBL1407805,Nc1nc2ccccc2n1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,inactive,318.314,1.7637,1.0,7.0,4.698970004336019
267,CHEMBL1321508,Nc1nc2ccccc2n1S(=O)(=O)c1ccccc1,inactive,273.31699999999995,1.8555,1.0,5.0,4.698970004336019
268,CHEMBL1519988,Cc1ccc(S(=O)(=O)n2cnc3ccccc32)cc1,inactive,272.329,2.5817200000000007,0.0,4.0,4.698970004336019
269,CHEMBL1411903,Cc1ccc(S(=O)(=O)n2c(C)nc3ccccc32)cc1,inactive,286.35600000000005,2.8901400000000015,0.0,4.0,4.698970004336019
270,CHEMBL2018275,Cc1ccc(S(=O)(=O)n2c(S)nc3ccc(C)cc32)cc1,inactive,318.42300000000006,3.178840000000002,1.0,5.0,4.698970004336019
271,CHEMBL1363341,Cc1ccc(S(=O)(=O)n2c(N)nc3cc(C)c(C)cc32)cc1,inactive,315.398,2.780760000000001,1.0,5.0,4.698970004336019
272,CHEMBL1314048,Nc1nc2ccccc2n1Cc1ccc(Cl)cc1,inactive,257.72399999999993,3.3202000000000016,1.0,3.0,4.924453038607469
273,CHEMBL1535050,Nc1nc2ccccc2n1C(=O)c1ccc(F)cc1,inactive,255.25199999999995,2.4461000000000004,1.0,4.0,4.698970004336019
274,CHEMBL2018276,Nc1nc2ccccc2n1CCC(=O)c1ccc(Cl)cc1,inactive,299.76099999999997,3.544900000000002,1.0,4.0,4.698970004336019
275,CHEMBL1433326,COc1ccc(C(=O)Cn2c(N)nc3ccccc32)cc1,inactive,281.315,2.5100000000000007,1.0,5.0,4.698970004336019
276,CHEMBL1729147,Nc1nc2ccccc2n1C(=O)Cc1ccccc1,inactive,251.28899999999996,2.5014000000000003,1.0,4.0,4.698970004336019
277,CHEMBL3326922,CCCCCn1c(NC(C)=O)nc2ccccc21,inactive,245.32600000000002,3.1849000000000016,1.0,3.0,5.0
278,CHEMBL3326923,CCCCCn1c(N)nc2cc3ccccc3cc21,inactive,253.34900000000005,3.9619000000000026,1.0,3.0,5.0
279,CHEMBL3326924,CCCCCn1c(N)nc2ccc3ccccc3c21,inactive,253.34900000000005,3.9619000000000026,1.0,3.0,5.0
280,CHEMBL3326941,CCCCCn1c(N)nc2c(-c3ccccc3)cccc21,inactive,279.38700000000006,4.475700000000003,1.0,3.0,5.0
281,CHEMBL3326942,CCCCCn1c(N)nc2c(Cc3ccccc3)cccc21,inactive,293.41400000000004,4.399500000000003,1.0,3.0,5.0
282,CHEMBL3326943,CCCCCn1c(N)nc2c(OCc3ccccc3)cccc21,inactive,309.41300000000007,4.387700000000003,1.0,4.0,5.0
283,CHEMBL1412853,Cc1ccc(S(=O)(=O)n2c(N)nc3ccccc32)cc1,inactive,287.34400000000005,2.16392,1.0,5.0,4.698970004336019
284,CHEMBL1521474,Nc1nc2ccccc2n1S(=O)(=O)c1ccc(Cl)cc1,inactive,307.76199999999994,2.5089000000000006,1.0,5.0,4.701146923590294
285,CHEMBL1314048,Nc1nc2ccccc2n1Cc1ccc(Cl)cc1,inactive,257.72399999999993,3.3202000000000016,1.0,3.0,4.924453038607469
286,CHEMBL1519375,C/C=C/Cn1c(SCCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,inactive,370.4780000000002,2.7243000000000004,1.0,6.0,4.896196279044043
287,CHEMBL1595049,CCCCCn1c(SCCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,inactive,372.49400000000014,2.9483000000000006,1.0,6.0,4.698970004336019
288,CHEMBL1305184,CC(C)Sc1nc2c(c(=O)[nH]c(=O)n2C)n1Cc1ccccc1,inactive,330.413,1.9721,1.0,6.0,4.7423214251308154
